age,gender,height_cm,weight_kg,bmi,exercise_freq,diet_quality,sleep_hours,stress_level,smoker,alcohol_consumption,chronic_disease,calorie_daily,fat_total_g,exercise_freq_num,diet_quality_num,alcohol_num,smoker_num,chronic_num,gender_num
40.0,Female,165.6,78.2,28.5,3-5 times/week,Good,7.9,2.0,No,High,0,1939.0,67.0,4.0,3,3,0,0,1
48.0,Male,176.0,109.3,35.3,3-5 times/week,Good,7.0,7.0,No,Moderate,1,2815.0,73.7,4.0,3,2,0,1,0
39.0,Other,156.8,60.7,24.7,Daily,Excellent,7.0,10.0,No,High,0,2557.0,59.3,7.0,4,3,0,0,2
65.0,Male,173.4,66.7,22.2,Daily,Excellent,9.7,8.0,No,Low,0,2390.0,56.5,7.0,4,1,0,0,0
34.0,Male,174.7,76.6,25.1,Daily,Poor,5.3,8.0,Yes,Moderate,0,3484.0,152.6,7.0,1,2,1,0,0
31.0,Female,162.1,54.1,20.6,1-2 times/week,Average,5.4,7.0,No,Moderate,1,2448.0,87.9,1.5,2,2,0,1,1
38.0,Female,156.1,36.6,15.0,1-2 times/week,Average,7.5,4.0,Yes,Moderate,1,1728.0,36.6,1.5,2,2,1,1,1
43.0,Other,168.7,68.0,23.9,1-2 times/week,Poor,7.2,7.0,No,Moderate,0,2779.0,127.9,1.5,1,2,0,0,2
56.0,Male,178.7,93.2,29.2,Daily,Excellent,5.7,10.0,No,Moderate,0,2369.0,51.6,7.0,4,2,0,0,0
39.0,Other,170.0,92.8,32.1,1-2 times/week,Poor,7.7,10.0,Yes,Moderate,0,3227.0,131.3,1.5,1,2,1,0,2
20.0,Male,174.0,76.0,25.1,1-2 times/week,Poor,5.6,6.0,No,Low,1,3024.0,126.2,1.5,1,1,0,1,0
54.0,Other,178.9,87.4,27.3,Daily,Excellent,7.0,7.0,Yes,Low,0,2333.0,62.6,7.0,4,1,1,0,2
19.0,Female,156.0,51.1,21.0,1-2 times/week,Good,4.1,1.0,No,High,0,2108.0,58.9,1.5,3,3,0,0,1
54.0,Female,163.1,66.5,25.0,Daily,Excellent,6.3,5.0,Yes,Low,0,1855.0,39.2,7.0,4,1,1,0,1
61.0,Female,155.4,44.4,18.4,Daily,Average,7.5,5.0,No,None,1,2618.0,86.3,7.0,2,0,0,1,1
59.0,Male,170.7,85.7,29.4,3-5 times/week,Good,6.5,5.0,No,High,0,3115.0,102.4,4.0,3,3,0,0,0
34.0,Other,165.3,51.1,18.7,Daily,Average,7.8,6.0,No,High,1,2641.0,102.5,7.0,2,3,0,1,2
48.0,Female,164.4,57.0,21.1,3-5 times/week,Average,8.3,5.0,No,Moderate,0,2609.0,93.6,4.0,2,2,0,0,1
63.0,Male,168.5,94.3,33.2,3-5 times/week,Poor,6.4,1.0,No,Low,0,3302.0,145.0,4.0,1,1,0,0,0
53.0,Other,162.9,51.2,19.3,Daily,Excellent,7.4,7.0,No,Low,1,2137.0,42.0,7.0,4,1,0,1,2
52.0,Male,164.0,97.9,36.4,3-5 times/week,Good,6.0,5.0,No,High,0,2791.0,87.3,4.0,3,3,0,0,0
26.0,Male,173.0,113.1,37.8,3-5 times/week,Average,8.7,7.0,No,Moderate,0,2780.0,102.7,4.0,2,2,0,0,0
34.0,Female,155.8,77.4,31.9,Daily,Excellent,4.4,5.0,Yes,High,0,2214.0,45.6,7.0,4,3,1,0,1
67.0,Other,151.9,55.4,24.0,3-5 times/week,Excellent,6.2,7.0,No,Low,0,1890.0,37.2,4.0,4,1,0,0,2
41.0,Male,171.5,66.2,22.5,1-2 times/week,Poor,7.0,2.0,No,Low,0,3169.0,127.2,1.5,1,1,0,0,0
63.0,Other,160.7,60.9,23.6,3-5 times/week,Good,10.0,9.0,No,High,0,2653.0,81.3,4.0,3,3,0,0,2
56.0,Male,165.9,76.2,27.7,1-2 times/week,Good,7.3,1.0,No,Moderate,0,2720.0,79.3,1.5,3,2,0,0,0
24.0,Female,159.5,78.9,31.0,Daily,Good,6.1,8.0,No,Low,0,1915.0,62.1,7.0,3,1,0,0,1
49.0,Male,167.0,88.7,31.8,3-5 times/week,Good,8.4,6.0,No,Low,0,2874.0,126.3,4.0,3,1,0,0,0
57.0,Other,149.2,62.8,28.2,3-5 times/week,Average,8.2,1.0,No,Low,1,1947.0,70.5,4.0,2,1,0,1,2
20.0,Other,164.6,71.5,26.4,1-2 times/week,Good,7.3,8.0,Yes,Low,1,2672.0,79.4,1.5,3,1,1,1,2
18.0,Other,166.2,50.5,18.3,3-5 times/week,Good,7.2,4.0,No,Low,1,2574.0,58.3,4.0,3,1,0,1,2
24.0,Male,174.5,97.4,32.0,3-5 times/week,Poor,7.1,7.0,Yes,High,0,3675.0,150.5,4.0,1,3,1,0,0
38.0,Other,167.9,89.1,31.6,1-2 times/week,Excellent,7.3,6.0,Yes,Low,0,2638.0,60.5,1.5,4,1,1,0,2
37.0,Other,156.9,68.9,28.0,3-5 times/week,Poor,8.1,6.0,Yes,Low,0,2573.0,105.7,4.0,1,1,1,0,2
38.0,Male,182.0,93.4,28.2,3-5 times/week,Excellent,7.4,4.0,Yes,Low,0,2848.0,71.0,4.0,4,1,1,0,0
55.0,Female,149.3,60.2,27.0,3-5 times/week,Good,9.8,5.0,Yes,Low,0,2204.0,63.9,4.0,3,1,1,0,1
41.0,Female,163.0,67.8,25.5,Daily,Excellent,8.9,6.0,No,High,0,2026.0,49.7,7.0,4,3,0,0,1
51.0,Other,175.0,112.7,36.8,1-2 times/week,Good,6.9,3.0,No,Low,1,2257.0,55.1,1.5,3,1,0,1,2
60.0,Male,178.4,95.8,30.1,3-5 times/week,Average,6.3,3.0,No,Low,0,3037.0,108.8,4.0,2,1,0,0,0
50.0,Male,167.3,65.8,23.5,3-5 times/week,Poor,9.6,8.0,No,Low,1,1926.0,55.0,4.0,1,1,0,1,0
68.0,Male,166.1,67.6,24.5,3-5 times/week,Good,8.7,1.0,Yes,Low,0,2645.0,69.9,4.0,3,1,1,0,0
25.0,Male,179.3,117.3,36.5,3-5 times/week,Average,6.2,2.0,No,Low,0,2887.0,95.9,4.0,2,1,0,0,0
33.0,Female,167.1,70.4,25.2,3-5 times/week,Good,7.5,10.0,No,High,0,2390.0,60.8,4.0,3,3,0,0,1
63.0,Other,172.9,58.0,19.4,3-5 times/week,Average,9.8,2.0,No,High,0,2807.0,96.3,4.0,2,3,0,0,2
36.0,Female,165.7,95.0,34.6,1-2 times/week,Average,6.1,9.0,No,Moderate,0,2398.0,85.2,1.5,2,2,0,0,1
63.0,Other,163.1,57.7,21.7,Daily,Average,9.7,3.0,Yes,Low,1,2567.0,103.3,7.0,2,1,1,1,2
48.0,Female,173.4,88.1,29.3,1-2 times/week,Excellent,8.3,10.0,Yes,Low,0,1782.0,35.2,1.5,4,1,1,0,1
58.0,Other,161.2,60.8,23.4,Daily,Good,9.7,6.0,No,Low,0,2706.0,74.2,7.0,3,1,0,0,2
26.0,Female,158.1,72.7,29.1,3-5 times/week,Average,7.6,6.0,No,Low,0,2463.0,90.8,4.0,2,1,0,0,1
30.0,Male,178.5,73.9,23.2,Daily,Good,7.3,2.0,No,High,0,2957.0,88.1,7.0,3,3,0,0,0
45.0,Other,152.0,58.0,25.1,3-5 times/week,Poor,7.6,6.0,Yes,Low,0,2798.0,115.3,4.0,1,1,1,0,2
34.0,Other,156.5,62.2,25.4,1-2 times/week,Excellent,6.9,7.0,No,Low,0,1971.0,42.1,1.5,4,1,0,0,2
44.0,Female,171.0,76.6,26.2,Daily,Average,6.3,3.0,No,Low,0,2534.0,92.6,7.0,2,1,0,0,1
30.0,Female,148.9,41.5,18.7,Daily,Good,6.1,7.0,Yes,Moderate,0,1944.0,58.4,7.0,3,2,1,0,1
44.0,Other,167.5,64.5,23.0,3-5 times/week,Excellent,8.0,7.0,No,Low,0,1983.0,45.6,4.0,4,1,0,0,2
41.0,Female,156.9,36.9,15.0,Daily,Excellent,6.1,7.0,No,Moderate,0,1579.0,35.9,7.0,4,2,0,0,1
23.0,Other,161.1,72.4,27.9,3-5 times/week,Excellent,7.6,8.0,Yes,High,0,2236.0,60.1,4.0,4,3,1,0,2
44.0,Female,152.9,59.4,25.4,3-5 times/week,Excellent,6.9,1.0,No,Low,0,1705.0,39.3,4.0,4,1,0,0,1
20.0,Male,169.5,85.0,29.6,3-5 times/week,Good,6.9,10.0,No,High,1,2299.0,59.3,4.0,3,3,0,1,0
47.0,Female,173.3,67.9,22.6,3-5 times/week,Good,7.9,6.0,Yes,Low,0,1883.0,49.6,4.0,3,1,1,0,1
21.0,Female,164.0,61.1,22.7,3-5 times/week,Good,6.8,3.0,No,Low,0,2186.0,60.8,4.0,3,1,0,0,1
37.0,Other,160.8,51.5,19.9,Daily,Excellent,9.2,2.0,No,None,0,1822.0,43.3,7.0,4,0,0,0,2
18.0,Other,155.0,80.7,33.6,3-5 times/week,Poor,7.0,2.0,No,Low,0,2782.0,132.5,4.0,1,1,0,0,2
46.0,Other,169.8,44.1,15.3,3-5 times/week,Excellent,7.1,7.0,Yes,Low,0,2275.0,63.5,4.0,4,1,1,0,2
40.0,Female,161.2,89.1,34.3,1-2 times/week,Poor,7.3,9.0,No,Low,0,2745.0,130.1,1.5,1,1,0,0,1
38.0,Other,160.4,40.7,15.8,3-5 times/week,Excellent,7.4,5.0,Yes,Low,0,1678.0,37.7,4.0,4,1,1,0,2
19.0,Other,162.7,65.9,24.9,Daily,Excellent,9.2,7.0,No,Moderate,0,3558.0,152.7,7.0,4,2,0,0,2
24.0,Female,158.8,70.6,28.0,3-5 times/week,Good,7.8,2.0,No,Moderate,0,2382.0,85.5,4.0,3,2,0,0,1
57.0,Other,175.0,109.3,35.7,3-5 times/week,Average,6.9,6.0,No,Low,0,2834.0,99.2,4.0,2,1,0,0,2
64.0,Other,156.3,52.8,21.6,1-2 times/week,Good,7.1,1.0,No,High,0,2100.0,54.2,1.5,3,3,0,0,2
27.0,Female,164.7,40.7,15.0,3-5 times/week,Excellent,7.7,4.0,No,Low,0,1624.0,48.6,4.0,4,1,0,0,1
57.0,Other,169.1,79.2,27.7,Daily,Average,7.6,3.0,No,Moderate,0,3094.0,105.6,7.0,2,2,0,0,2
65.0,Female,155.1,74.8,31.1,3-5 times/week,Average,7.2,2.0,No,Low,1,2366.0,80.1,4.0,2,1,0,1,1
30.0,Other,170.4,58.1,20.0,Daily,Poor,9.2,7.0,Yes,High,0,3130.0,129.7,7.0,1,3,1,0,2
53.0,Other,161.4,77.6,29.8,3-5 times/week,Good,9.0,5.0,No,Moderate,0,1201.0,29.5,4.0,3,2,0,0,2
44.0,Female,158.6,75.2,29.9,3-5 times/week,Average,7.2,3.0,No,High,0,2305.0,80.8,4.0,2,3,0,0,1
64.0,Female,165.7,53.5,19.5,3-5 times/week,Good,8.7,1.0,No,High,1,1974.0,53.2,4.0,3,3,0,1,1
53.0,Other,176.8,72.5,23.2,3-5 times/week,Poor,7.2,4.0,No,Moderate,0,3159.0,142.8,4.0,1,2,0,0,2
68.0,Male,171.6,114.8,39.0,3-5 times/week,Poor,8.3,7.0,No,High,0,3498.0,139.0,4.0,1,3,0,0,0
36.0,Male,167.3,103.3,36.9,3-5 times/week,Poor,7.5,8.0,No,High,0,3343.0,144.2,4.0,1,3,0,0,0
33.0,Female,157.5,85.6,34.5,3-5 times/week,Average,6.7,1.0,No,Moderate,0,2148.0,71.9,4.0,2,2,0,0,1
52.0,Other,177.8,103.7,32.8,3-5 times/week,Poor,7.3,6.0,No,Low,0,2273.0,101.1,4.0,1,1,0,0,2
23.0,Female,163.1,61.4,23.1,3-5 times/week,Good,8.6,2.0,No,Low,0,2117.0,56.5,4.0,3,1,0,0,1
22.0,Other,166.4,68.7,24.8,3-5 times/week,Poor,8.7,9.0,Yes,High,0,2911.0,126.5,4.0,1,3,1,0,2
48.0,Other,170.5,84.3,29.0,1-2 times/week,Excellent,6.6,6.0,No,High,1,2371.0,56.8,1.5,4,3,0,1,2
33.0,Male,159.1,103.5,40.9,3-5 times/week,Poor,8.3,10.0,No,Moderate,0,3647.0,157.4,4.0,1,2,0,0,0
27.0,Male,166.7,59.7,21.5,3-5 times/week,Excellent,6.0,10.0,No,Low,0,2128.0,50.4,4.0,4,1,0,0,0
30.0,Female,153.3,60.6,25.8,1-2 times/week,Excellent,8.5,7.0,No,Moderate,0,2646.0,92.3,1.5,4,2,0,0,1
56.0,Other,160.8,71.4,27.6,3-5 times/week,Excellent,8.1,6.0,Yes,High,1,1969.0,50.3,4.0,4,3,1,1,2
21.0,Female,169.4,64.0,22.3,1-2 times/week,Good,8.6,4.0,No,High,0,2212.0,55.1,1.5,3,3,0,0,1
25.0,Female,167.6,84.3,30.0,3-5 times/week,Poor,9.2,7.0,No,Moderate,0,3221.0,135.0,4.0,1,2,0,0,1
30.0,Male,173.7,70.0,23.2,1-2 times/week,Average,5.8,7.0,No,Low,0,2368.0,78.9,1.5,2,1,0,0,0
29.0,Female,167.9,111.9,39.7,3-5 times/week,Poor,4.4,8.0,No,Low,0,3154.0,146.5,4.0,1,1,0,0,1
29.0,Female,160.0,51.2,20.0,3-5 times/week,Good,7.0,3.0,Yes,Low,0,2238.0,55.8,4.0,3,1,1,0,1
21.0,Other,161.1,79.9,30.8,3-5 times/week,Average,6.0,3.0,No,High,0,2344.0,87.4,4.0,2,3,0,0,2
61.0,Other,183.0,50.2,15.0,1-2 times/week,Good,8.7,2.0,Yes,High,0,2117.0,68.2,1.5,3,3,1,0,2
30.0,Female,148.1,47.4,21.6,3-5 times/week,Poor,9.4,8.0,No,Low,0,2763.0,111.3,4.0,1,1,0,0,1
63.0,Female,163.3,57.1,21.4,Daily,Good,7.4,5.0,Yes,High,0,1931.0,60.1,7.0,3,3,1,0,1
28.0,Other,158.1,57.2,22.9,3-5 times/week,Good,7.4,5.0,Yes,Low,0,1962.0,47.6,4.0,3,1,1,0,2
21.0,Female,160.0,77.1,30.1,3-5 times/week,Average,7.0,8.0,No,Moderate,0,2693.0,100.2,4.0,2,2,0,0,1
61.0,Female,164.2,86.3,32.0,3-5 times/week,Poor,4.6,10.0,No,High,0,2403.0,114.2,4.0,1,3,0,0,1
65.0,Other,177.6,47.3,15.0,Daily,Excellent,8.2,4.0,No,Low,0,2400.0,48.8,7.0,4,1,0,0,2
54.0,Other,162.9,39.8,15.0,3-5 times/week,Excellent,7.2,6.0,No,Low,0,1882.0,52.8,4.0,4,1,0,0,2
20.0,Other,160.6,49.0,19.0,3-5 times/week,Good,7.3,2.0,No,Low,1,1915.0,50.6,4.0,3,1,0,1,2
44.0,Male,182.7,92.8,27.8,Daily,Good,6.6,10.0,Yes,Low,1,2611.0,65.6,7.0,3,1,1,1,0
38.0,Other,159.2,38.0,15.0,Daily,Average,8.3,6.0,No,Low,0,2403.0,85.5,7.0,2,1,0,0,2
37.0,Male,166.1,63.7,23.1,Daily,Average,6.5,6.0,No,Low,0,2451.0,89.0,7.0,2,1,0,0,0
37.0,Female,151.2,46.0,20.1,1-2 times/week,Excellent,8.0,4.0,No,Low,0,1488.0,44.9,1.5,4,1,0,0,1
54.0,Female,172.7,110.4,37.0,3-5 times/week,Good,4.9,6.0,Yes,Low,1,2099.0,57.5,4.0,3,1,1,1,1
69.0,Male,170.7,68.8,23.6,3-5 times/week,Good,8.2,8.0,Yes,Low,0,2254.0,68.6,4.0,3,1,1,0,0
63.0,Female,158.3,81.7,32.6,Daily,Average,8.2,1.0,Yes,Moderate,0,2584.0,91.2,7.0,2,2,1,0,1
61.0,Male,172.1,57.2,19.3,3-5 times/week,Poor,6.2,2.0,No,Low,0,3135.0,138.7,4.0,1,1,0,0,0
44.0,Other,163.2,65.0,24.4,1-2 times/week,Good,7.2,4.0,No,High,0,2194.0,64.7,1.5,3,3,0,0,2
54.0,Female,159.2,59.1,23.3,1-2 times/week,Excellent,4.3,4.0,Yes,High,0,1959.0,54.5,1.5,4,3,1,0,1
36.0,Male,181.1,94.5,28.8,3-5 times/week,Average,8.4,6.0,No,Low,0,3049.0,108.1,4.0,2,1,0,0,0
27.0,Female,173.2,64.5,21.5,1-2 times/week,Good,6.8,10.0,No,Low,0,2312.0,57.0,1.5,3,1,0,0,1
23.0,Male,169.6,72.8,25.3,3-5 times/week,Poor,7.9,5.0,Yes,Low,0,3144.0,135.5,4.0,1,1,1,0,0
22.0,Male,175.6,96.2,31.2,3-5 times/week,Good,6.8,6.0,Yes,Low,0,3191.0,92.0,4.0,3,1,1,0,0
56.0,Male,163.9,86.8,32.3,None,Excellent,5.7,8.0,No,High,0,2508.0,50.5,0.0,4,3,0,0,0
61.0,Other,163.5,97.0,36.3,3-5 times/week,Average,8.8,6.0,No,Moderate,0,2603.0,98.5,4.0,2,2,0,0,2
51.0,Male,172.0,83.4,28.2,Daily,Good,7.3,9.0,Yes,Moderate,0,3349.0,123.7,7.0,3,2,1,0,0
69.0,Female,156.7,54.5,22.2,3-5 times/week,Good,7.6,6.0,Yes,Moderate,0,2024.0,54.1,4.0,3,2,1,0,1
55.0,Male,174.3,114.5,37.7,3-5 times/week,Poor,7.4,1.0,No,Moderate,1,2743.0,122.0,4.0,1,2,0,1,0
49.0,Female,163.1,68.9,25.9,3-5 times/week,Average,5.7,8.0,No,High,0,2619.0,100.1,4.0,2,3,0,0,1
38.0,Male,179.0,89.4,27.9,3-5 times/week,Average,6.1,9.0,No,Low,0,3048.0,106.6,4.0,2,1,0,0,0
47.0,Other,175.6,97.4,31.6,Daily,Poor,6.1,8.0,No,Low,0,3127.0,137.4,7.0,1,1,0,0,2
52.0,Other,181.6,67.6,20.5,3-5 times/week,Excellent,7.4,10.0,No,Moderate,0,2320.0,64.0,4.0,4,2,0,0,2
23.0,Female,165.5,75.0,27.4,3-5 times/week,Excellent,8.1,6.0,No,Low,0,1752.0,43.1,4.0,4,1,0,0,1
45.0,Male,172.4,101.6,34.2,1-2 times/week,Average,5.1,8.0,Yes,None,1,2538.0,85.2,1.5,2,0,1,1,0
22.0,Male,174.2,107.4,35.4,3-5 times/week,Poor,8.0,3.0,No,Low,0,3414.0,152.6,4.0,1,1,0,0,0
40.0,Male,177.0,114.7,36.6,3-5 times/week,Average,7.0,6.0,Yes,Low,0,2398.0,96.1,4.0,2,1,1,0,0
46.0,Other,167.7,86.3,30.7,3-5 times/week,Poor,7.6,8.0,Yes,Low,0,2529.0,105.1,4.0,1,1,1,0,2
37.0,Male,175.5,101.6,33.0,3-5 times/week,Poor,6.4,8.0,Yes,Low,0,3240.0,128.3,4.0,1,1,1,0,0
63.0,Other,157.3,62.1,25.1,3-5 times/week,Good,5.7,4.0,Yes,Moderate,0,1564.0,41.8,4.0,3,2,1,0,2
56.0,Female,169.2,93.9,32.8,1-2 times/week,Poor,7.8,2.0,No,Low,0,2426.0,99.5,1.5,1,1,0,0,1
31.0,Male,171.6,65.4,22.2,3-5 times/week,Excellent,7.8,9.0,No,Low,0,2733.0,74.7,4.0,4,1,0,0,0
57.0,Other,165.7,88.4,32.2,1-2 times/week,Average,5.9,5.0,Yes,Low,0,2356.0,82.3,1.5,2,1,1,0,2
45.0,Other,153.7,73.5,31.1,3-5 times/week,Average,5.6,7.0,No,Low,1,2306.0,80.9,4.0,2,1,0,1,2
65.0,Female,159.2,80.6,31.8,Daily,Poor,7.0,2.0,No,Moderate,0,2509.0,108.2,7.0,1,2,0,0,1
19.0,Male,169.3,100.9,35.2,3-5 times/week,Average,5.3,6.0,Yes,Low,0,2306.0,79.1,4.0,2,1,1,0,0
37.0,Other,174.7,45.8,15.0,3-5 times/week,Excellent,7.9,4.0,No,Low,1,2317.0,56.4,4.0,4,1,0,1,2
53.0,Female,172.3,87.0,29.3,3-5 times/week,Good,8.2,10.0,No,Low,1,2353.0,104.3,4.0,3,1,0,1,1
65.0,Female,145.0,72.5,34.5,3-5 times/week,Good,7.9,5.0,No,High,0,2532.0,116.5,4.0,3,3,0,0,1
40.0,Male,173.3,64.9,21.6,3-5 times/week,Excellent,7.5,3.0,No,Low,0,2070.0,67.7,4.0,4,1,0,0,0
66.0,Other,177.4,96.9,30.8,3-5 times/week,Average,8.0,9.0,No,Low,0,1962.0,56.6,4.0,2,1,0,0,2
46.0,Female,177.9,92.7,29.3,1-2 times/week,Average,6.4,4.0,No,High,0,3274.0,111.0,1.5,2,3,0,0,1
50.0,Male,173.8,115.4,38.2,3-5 times/week,Poor,8.1,9.0,No,Moderate,0,3325.0,142.9,4.0,1,2,0,0,0
27.0,Other,150.6,81.4,35.9,3-5 times/week,Good,6.0,3.0,No,Low,1,2272.0,71.9,4.0,3,1,0,1,2
34.0,Other,152.6,55.0,23.6,3-5 times/week,Good,6.0,3.0,No,High,0,2434.0,77.8,4.0,3,3,0,0,2
43.0,Other,162.8,59.9,22.6,3-5 times/week,Good,8.6,1.0,No,High,0,1978.0,50.1,4.0,3,3,0,0,2
31.0,Other,170.2,87.2,30.1,3-5 times/week,Good,7.7,4.0,Yes,High,0,2434.0,71.5,4.0,3,3,1,0,2
62.0,Other,162.5,48.1,18.2,3-5 times/week,Good,6.4,7.0,No,High,0,2430.0,55.9,4.0,3,3,0,0,2
36.0,Other,181.6,103.2,31.3,3-5 times/week,Excellent,8.1,7.0,Yes,Moderate,1,2463.0,69.4,4.0,4,2,1,1,2
48.0,Female,167.3,60.2,21.5,3-5 times/week,Average,8.2,3.0,No,Moderate,0,2293.0,89.3,4.0,2,2,0,0,1
53.0,Other,161.1,92.4,35.6,3-5 times/week,Average,6.6,6.0,No,Moderate,0,2485.0,92.0,4.0,2,2,0,0,2
61.0,Female,156.8,57.8,23.5,3-5 times/week,Good,7.2,8.0,No,Low,0,2139.0,67.5,4.0,3,1,0,0,1
65.0,Female,159.7,66.1,25.9,3-5 times/week,Good,7.9,4.0,Yes,Moderate,0,1840.0,50.0,4.0,3,2,1,0,1
62.0,Other,158.0,53.7,21.5,Daily,Average,7.0,10.0,Yes,Low,0,2350.0,84.7,7.0,2,1,1,0,2
67.0,Other,174.4,78.5,25.8,1-2 times/week,Good,5.5,3.0,No,Moderate,0,2541.0,72.9,1.5,3,2,0,0,2
52.0,Female,160.5,66.7,25.9,3-5 times/week,Good,5.7,8.0,No,Low,1,2117.0,64.7,4.0,3,1,0,1,1
43.0,Male,164.8,82.0,30.2,1-2 times/week,Poor,4.8,3.0,No,Moderate,1,3406.0,146.3,1.5,1,2,0,1,0
68.0,Male,158.4,85.3,34.0,Daily,Poor,5.1,8.0,No,Low,0,3290.0,140.1,7.0,1,1,0,0,0
26.0,Male,175.4,72.0,23.4,Daily,Good,5.9,3.0,No,Low,0,2785.0,72.0,7.0,3,1,0,0,0
68.0,Male,175.2,75.2,24.5,Daily,Good,6.9,10.0,No,High,0,2944.0,101.9,7.0,3,3,0,0,0
23.0,Male,169.6,84.9,29.5,1-2 times/week,Good,4.6,7.0,No,Low,0,2599.0,74.4,1.5,3,1,0,0,0
64.0,Other,169.9,91.8,31.8,1-2 times/week,Poor,7.5,1.0,No,Low,0,2903.0,123.9,1.5,1,1,0,0,2
60.0,Other,168.8,81.8,28.7,1-2 times/week,Good,7.0,2.0,Yes,Low,0,1803.0,50.7,1.5,3,1,1,0,2
24.0,Other,162.8,72.6,27.4,3-5 times/week,Average,7.1,3.0,No,Low,0,2950.0,96.4,4.0,2,1,0,0,2
25.0,Female,168.1,73.2,25.9,1-2 times/week,Poor,9.4,4.0,No,Low,0,2512.0,100.8,1.5,1,1,0,0,1
59.0,Other,170.4,48.5,16.7,3-5 times/week,Average,5.5,3.0,No,Low,0,2481.0,81.1,4.0,2,1,0,0,2
20.0,Male,170.9,88.2,30.2,1-2 times/week,Poor,6.1,8.0,No,High,0,3418.0,129.7,1.5,1,3,0,0,0
61.0,Female,156.8,65.9,26.8,3-5 times/week,Good,7.9,9.0,No,Low,0,1930.0,56.2,4.0,3,1,0,0,1
67.0,Other,176.9,80.1,25.6,1-2 times/week,Good,6.3,2.0,No,None,0,2370.0,63.7,1.5,3,0,0,0,2
63.0,Female,159.5,70.7,27.8,1-2 times/week,Average,7.3,9.0,No,High,0,2569.0,99.8,1.5,2,3,0,0,1
35.0,Female,159.4,81.8,32.2,1-2 times/week,Good,5.6,2.0,No,Moderate,0,2614.0,76.5,1.5,3,2,0,0,1
53.0,Male,176.2,77.6,25.0,1-2 times/week,Excellent,7.1,9.0,No,Moderate,0,1749.0,35.4,1.5,4,2,0,0,0
52.0,Female,159.5,55.7,21.9,3-5 times/week,Average,6.6,7.0,Yes,Low,0,2368.0,77.3,4.0,2,1,1,0,1
25.0,Male,188.1,94.8,26.8,3-5 times/week,Good,5.6,2.0,No,Low,1,2474.0,72.4,4.0,3,1,0,1,0
32.0,Male,169.9,99.0,34.3,3-5 times/week,Average,7.1,1.0,Yes,Low,1,1980.0,65.8,4.0,2,1,1,1,0
22.0,Other,155.5,72.5,30.0,3-5 times/week,Poor,7.4,6.0,No,Low,0,2587.0,104.4,4.0,1,1,0,0,2
59.0,Other,163.5,61.5,23.0,3-5 times/week,Good,5.9,7.0,No,Moderate,0,1477.0,42.3,4.0,3,2,0,0,2
62.0,Other,188.8,100.9,28.3,3-5 times/week,Poor,4.4,4.0,No,Low,0,3000.0,129.7,4.0,1,1,0,0,2
69.0,Female,161.0,52.9,20.4,Daily,Excellent,7.2,1.0,No,Low,0,1735.0,41.7,7.0,4,1,0,0,1
32.0,Other,173.2,67.8,22.6,3-5 times/week,Excellent,9.7,5.0,No,Moderate,0,2509.0,61.9,4.0,4,2,0,0,2
35.0,Other,166.4,104.7,37.8,3-5 times/week,Good,6.9,10.0,No,High,0,2221.0,64.5,4.0,3,3,0,0,2
57.0,Female,159.3,64.2,25.3,1-2 times/week,Excellent,7.9,1.0,No,Low,0,1424.0,33.7,1.5,4,1,0,0,1
53.0,Male,175.9,65.3,21.1,3-5 times/week,Average,7.0,10.0,No,Low,0,2916.0,97.4,4.0,2,1,0,0,0
40.0,Male,177.8,92.3,29.2,3-5 times/week,Excellent,6.7,1.0,Yes,High,0,2542.0,67.1,4.0,4,3,1,0,0
59.0,Other,153.1,76.2,32.5,3-5 times/week,Good,6.0,8.0,No,Low,0,2289.0,71.3,4.0,3,1,0,0,2
43.0,Other,176.1,90.2,29.1,3-5 times/week,Excellent,6.5,6.0,No,Low,1,1996.0,45.6,4.0,4,1,0,1,2
28.0,Female,156.0,44.5,18.3,Daily,Excellent,6.8,5.0,No,Low,0,2111.0,46.0,7.0,4,1,0,0,1
52.0,Male,169.3,96.0,33.5,1-2 times/week,Poor,5.8,4.0,Yes,Moderate,0,2997.0,125.2,1.5,1,2,1,0,0
57.0,Male,166.7,53.9,19.4,3-5 times/week,Poor,7.9,4.0,No,Low,0,2514.0,69.3,4.0,1,1,0,0,0
28.0,Other,158.8,56.7,22.5,3-5 times/week,Excellent,6.7,5.0,No,Low,1,1911.0,61.4,4.0,4,1,0,1,2
55.0,Male,178.9,123.5,38.6,1-2 times/week,Average,5.8,6.0,Yes,Moderate,1,3250.0,120.3,1.5,2,2,1,1,0
37.0,Male,159.3,63.9,25.2,3-5 times/week,Good,6.6,9.0,Yes,Moderate,0,2937.0,84.5,4.0,3,2,1,0,0
62.0,Male,184.5,117.1,34.4,3-5 times/week,Poor,5.8,2.0,Yes,Low,0,3027.0,127.5,4.0,1,1,1,0,0
21.0,Other,171.5,105.6,35.9,1-2 times/week,Excellent,8.3,10.0,Yes,Low,0,1985.0,52.1,1.5,4,1,1,0,2
20.0,Female,162.1,39.4,15.0,1-2 times/week,Excellent,8.2,6.0,Yes,Low,0,1867.0,44.1,1.5,4,1,1,0,1
38.0,Other,185.1,56.2,16.4,3-5 times/week,Good,8.3,4.0,No,Low,1,2160.0,63.3,4.0,3,1,0,1,2
40.0,Other,174.9,101.3,33.1,1-2 times/week,Excellent,6.6,3.0,Yes,High,0,2196.0,59.8,1.5,4,3,1,0,2
